Text,Label
You're right it shouldn't but it seems women never get listened to as though they don't know what they want with their own bodies. I pray one day it can change and then they don't have to go through this or get criticised talked down to for wanting what they want and need.,1
MY BROTHER IS WEARING A VERY SHORT SKIRT AND HE’S GORGEOUS,0
Day 9 of the 16 Days of Activism against Gender Based Violence and I'm surrounded by feminists and women human rights defenders. Not bad at all,0
DIAMONDS ON MY CHAIN BLINGING OFF MY TITS NIGGA,0
Chill bro a pound of metal is heavier then a pound of feathers,0
He doesn't know what rape means sbut he'll do it to you.,1
#1 no accountability to women #2 if your are not submissive to a nigha why da hell you with him? Plus let’s keep if funky we are visual creatures most these ladies didn’t grow up seeing they mom cater to their father or she was head of household.,1
"“When you really think about it, we should all be angry, emotional and uncalm about the reality that half the population are still in so many ways disregarded, patronized and condescended to.” speaking on #everydaysexism and, as per, knocking it out of the park",1
You know I want to fuck you like a good little whore! I just want to make you cum and satisfy your every need and make you want me even more!#fuck #satisfy #whore #wantmehttps://t.co/12oD0Oq1Fz,1
"Getting real tired of binary trans women saying the cyberpunk 2077 trans poster is terrible and all trans people hate itI'm trans people, I love to ""mix it up"" in terms of my gender and aesthetics, also the model looks fucking cool and probably has a sentient strap-on???",0
Certified slapper,0
You're angry because I've made you think about your repressed doubts,0
"""I'm resentful of my partner for not making more money, but more resentful of his crappy employer for not paying him more."" #MGTOW",0
No brother this is tired and this is a solo non stop without assistance 27 men and 6 women left France Nov 3 they round the Cape Horn in the southern ocean in a few weeks they run flat out with about 40 minutes sleep a day for 3 month. The waves can reach,0
"I don't see Schiff being a ladies man, if you know what I mean.",0
"“I hate driving down to Oregon. I am a grown ass woman, I can pump my own damn gas!”“Hey, kids, y’all ever wonder why our shipbuilding industry is dead?”“Cheer up, baby!”",0
"“Only the ones that deserve it.”Jason firmly shook the mans hands as they introduced themselves.“It gets the job done, quick and efficiently.”",0
"No but imagine if your husband’s unpleasant boss showed up on Christmas morning with a turkey for you to cook for all the townspeople he’d brought with him... (Yes, I’m watching Muppet Christmas Carol)",0
"I mean, I *do* like women. Sometimes it's also men, though. I use the label ""lesbian"" more for convenience purposes, since I believe that in the long run, I'd much rather settle down with (or at least try dating) a woman than a man.",0
Yeah keep scribbling skank,0
"Ah like the discussions here, so calm. Why? Because there’s no feminazi here",1
"“H-hey I can control what my face looks like when I cum. Wait did you do all this to tease me like that again BB?”He asked still panting after his first orgasm there was plenty of cum coating his pants and her hand, though as she had his cock in her hand, he was still hard.",1
"So not true.X is a lyin', two-timin' good-for-nothin' slutbag.",1
"Sometimes ""you look like a prostitute"" can be an over-reactionBut she does look like a prostitute",1
"#TBT to Celebrating Women in Investing- the #WinPE series for #WomensDay'20.@RMVishakha, MD &amp; CEO, on the importance of having the right perspective about gender differences &amp; the need for empathy &amp; understanding in the workplace.https://t.co/I1zBTHLsHS",0
"Enough already, we all know what this is about. Twitch is protecting the lonesome troglodyte coomers who consistently get called a simp because they habitually spend money on e-thots.This is all about money and anyone who isn't a feminazi knows this already.",1
I was about to say she did not just call Niall and the emos BRITISH- and it’s not called being a simp it is simply called having high expectations for men because of the way they all looked when they were 19,0
"what you describe as #sexism still exists, most in technical roles!What the original OP stated is she's openly #harassed/#discriminated WEEKLY w her mngt's full knowledge, yet, they do nothing to stop a hostile workplace??At in 2020 of all places is unfathomable",1
"Here it is! The very first Rabenda render brought to life!She continues to tease you with her massive futa cock, ordering you to show her what you're made of~#sfm #nsfw #splatoon #futanari #futa #3dporn #hentai #porn #bbc #oppai",0
All sheep need to follow a man is a little food. Doesn't matter if their following to a slaughter house. Watch and see.,0
"So me not wanting to call someone “Doctor” because he/she couldn’t save me from a heart attack is sexist? Seems like everything’s either sexist or racist these days. You’re an idiot Kara, no wonder why you work for CNN",1
Dude looks Like a Lady..well the song almost describes Moocelle! I debate the “Lady” part!,0
I think you would look best in blue. Oh yeah and a very short skirt too...,1
last un sounds like a slapper,0
Beautiful mountain view.,0
Did you just block the cock?,0
No she argues women were oppressed... as were men.... the feminsit argument was women were orpessed BY men who were privileged.... a complete and utter lie... and narcism beyond belief (feminism is just a collective manifestation of toxic femininity),1
mr ass,0
"if u believe in #equality, y is it ok to BASH #men (but not #women)? Hint: That's NOT equality. #feminism #love #bully #huffpost #huffpostwomen #feminist #MeToo #women #men #gender #equality #truth #philosophy",1
"This headline is heartbreaking! Education staff, inc. #Teachers &amp; #TeachingAssistants have worked tirelessly &amp; some have lost their lives. Also, can't help notice the adjective used to describe on left. Such a word is only ever used to describe women #everydaysexism",0
"One of the reasons I’ll never understand people who don’t want to live “forever” is the idea of missing out on knowing how humanity ends.I kinda want to know.But I’m a fiction writer, a good ending is always better than a strong beginning.",0
Like if your not gonna tag my fucking friend what is point of using the product. You look like a fckn hater bitch and I’m tired!,0
Call me whatever you want. You’re ideology is sexist.,1
"My hairdresser was braiding my hair until about 10pm. While appreciating her, I suggested she showers &amp; sleep once she gets home. Next thing she apprehensively admits that she has to still cook. Me: cook for? Your husband can't prepare something for him &amp; the kids",1
